"stop_id","pid","race"
"74410","1","White"
"74411","1","Hispanic/Latino/a"
"74412","1","Asian"
"74413","1","Hispanic/Latino/a"
"74413","2","White"
"74413","3","Hispanic/Latino/a"
"74413","4","White"
"74414","1","Hispanic/Latino/a"
"74415","1","White"
"74416","1","Black/African American"
"74417","1","White"
"74418","1","Black/African American"
"74418","2","White"
"74418","3","Black/African American"
"74419","1","White"
"74420","1","Black/African American"
"74421","1","White"
"74422","1","White"
"74423","1","White"
"74424","1","Black/African American"
"74425","1","Hispanic/Latino/a"
"74426","1","White"
"74427","1","White"
"74428","1","Hispanic/Latino/a"
"74429","1","Middle Eastern or South Asian"
"74430","1","White"
"74431","1","White"
"74432","1","White"
"74432","2","Asian"
"74433","1","Black/African American"
"74434","1","White"
"74435","1","Hispanic/Latino/a"
"74436","1","Black/African American"
"74437","1","Asian"
"74438","1","White"
"74438","2","White"
"74439","1","White"
"74440","1","Black/African American"
"74441","1","White"
"74442","1","White"
"74443","1","Black/African American"
"74444","1","Black/African American"
"74445","1","White"
"74445","2","Hispanic/Latino/a"
"74446","1","Black/African American"
"74447","1","White"
"74448","1","White"
"74449","1","White"
"74450","1","White"
"74451","1","White"
"74451","2","White"
"74451","3","White"
"74452","1","White"
"74453","1","White"
"74453","2","White"
"74454","1","Hispanic/Latino/a"
"74455","1","White"
"74456","1","Hispanic/Latino/a"
"74457","1","White"
"74458","1","White"
"74459","1","White"
"74460","1","White"
"74461","1","Black/African American"
"74461","2","Hispanic/Latino/a"
"74462","1","Hispanic/Latino/a"
"74463","1","White"
"74463","2","White"
"74464","1","Black/African American"
"74465","1","White"
"74466","1","Middle Eastern or South Asian"
"74467","1","White"
"74468","1","White"
"74468","2","White"
"74469","1","White"
"74470","1","Black/African American"
"74470","2","White"
"74470","3","White"
"74471","1","Asian"
"74472","1","White"
"74473","1","White"
"74474","1","Black/African American"
"74475","1","Black/African American"
"74476","1","White"
"74477","1","White"
"74478","1","White"
"74479","1","Hispanic/Latino/a"
"74480","1","Black/African American"
"74481","1","Hispanic/Latino/a"
"74482","1","Black/African American"
"74483","1","White"
"74484","1","Black/African American"
"74485","1","Hispanic/Latino/a"
"74486","1","Black/African American"
"74486","2","White"
"74487","1","White"
"74488","1","Black/African American"
"74489","1","Hispanic/Latino/a"
"74490","1","White"
"74491","1","Hispanic/Latino/a"
"74491","2","Hispanic/Latino/a"
"74491","3","Hispanic/Latino/a"
"74491","4","Hispanic/Latino/a"
"74492","1","Black/African American"
"74493","1","Hispanic/Latino/a"
"74494","1","White"
"74495","1","White"
"74496","1","White"
"74497","1","White"
"74498","1","White"
"74498","2","White"
"74499","1","White"
"74500","1","Hispanic/Latino/a"
"74501","1","White"
"74502","1","Hispanic/Latino/a"
"74503","1","White"
"74504","1","White"
"74505","1","White"
"74506","1","White"
"74507","1","Black/African American"
"74508","1","White"
"74509","1","Hispanic/Latino/a"
"74510","1","White"
"74511","1","Hispanic/Latino/a"
"74512","1","White"
"74513","1","Black/African American"
"74514","1","White"
"74514","2","White"
"74515","1","White"
"74516","1","Hispanic/Latino/a"
"74517","1","Hispanic/Latino/a"
"74518","1","White"
"74519","1","Black/African American"
"74520","1","White"
"74521","1","White"
"74522","1","Hispanic/Latino/a"
"74523","1","White"
"74524","1","White"
"74525","1","White"
"74526","1","Hispanic/Latino/a"
"74527","1","Black/African American"
"74528","1","Hispanic/Latino/a"
"74529","1","Black/African American"
"74530","1","Hispanic/Latino/a"
"74531","1","Hispanic/Latino/a"
"74532","1","White"
"74533","1","Asian"
"74534","1","Asian"
"74535","1","Hispanic/Latino/a"
"74536","1","Asian"
"74537","1","Hispanic/Latino/a"
"74538","1","White"
"74539","1","Black/African American"
"74540","1","Black/African American"
"74541","1","White"
"74542","1","Hispanic/Latino/a"
"74543","1","White"
"74544","1","White"
"74545","1","White"
"74546","1","Hispanic/Latino/a"
"74547","1","Hispanic/Latino/a"
"74548","1","White"
"74549","1","Black/African American"
"74550","1","White"
"74551","1","Black/African American"
"74552","1","White"
"74553","1","Asian"
"74554","1","Black/African American"
"74555","1","White"
"74556","1","White"
"74557","1","White"
"74558","1","White"
"74559","1","Hispanic/Latino/a"
"74560","1","White"
"74561","1","Hispanic/Latino/a"
"74562","1","White"
"74563","1","Black/African American"
"74564","1","Hispanic/Latino/a"
"74564","1","White"
"74565","1","Hispanic/Latino/a"
"74565","1","White"
"74565","1","Middle Eastern or South Asian"
"74566","1","White"
"74567","1","Asian"
"74568","1","White"
"74569","1","Middle Eastern or South Asian"
"74570","1","Middle Eastern or South Asian"
"74571","1","Hispanic/Latino/a"
"74572","1","White"
"74573","1","White"
"74574","1","Black/African American"
"74575","1","Middle Eastern or South Asian"
"74576","1","Hispanic/Latino/a"
"74577","1","Middle Eastern or South Asian"
"74578","1","White"
"74579","1","Hispanic/Latino/a"
"74580","1","Hispanic/Latino/a"
"74581","1","Hispanic/Latino/a"
"74582","1","Hispanic/Latino/a"
"74583","1","Black/African American"
"74584","1","White"
"74585","1","Hispanic/Latino/a"
"74586","1","Asian"
"74587","1","White"
"74588","1","Black/African American"
"74589","1","Asian"
"74590","1","White"
"74591","1","Hispanic/Latino/a"
"74592","1","White"
"74593","1","White"
"74594","1","Black/African American"
"74595","1","White"
"74596","1","Hispanic/Latino/a"
"74597","1","Hispanic/Latino/a"
"74598","1","Asian"
"74599","1","Hispanic/Latino/a"
"74600","1","Black/African American"
"74601","1","Middle Eastern or South Asian"
"74602","1","Hispanic/Latino/a"
"74603","1","White"
"74604","1","Black/African American"
"74605","1","Black/African American"
"74606","1","White"
"74607","1","Hispanic/Latino/a"
"74608","1","Black/African American"
"74609","1","White"
"74610","1","White"
"74611","1","Black/African American"
"74611","2","Hispanic/Latino/a"
"74612","1","White"
"74613","1","White"
"74614","1","Black/African American"
"74615","1","Hispanic/Latino/a"
"74616","1","White"
"74617","1","White"
"74618","1","White"
"74619","1","Asian"
"74620","1","Black/African American"
"74621","1","White"
"74622","1","Hispanic/Latino/a"
"74623","1","White"
"74624","1","White"
"74625","1","White"
"74626","1","White"
"74626","2","White"
"74627","1","White"
"74628","1","White"
"74629","1","White"
"74630","1","Hispanic/Latino/a"
"74630","2","Hispanic/Latino/a"
"74631","1","White"
"74632","1","Hispanic/Latino/a"
"74633","1","Pacific Islander"
"74634","1","Hispanic/Latino/a"
"74635","1","White"
"74636","1","Hispanic/Latino/a"
"74637","1","Hispanic/Latino/a"
"74638","1","Hispanic/Latino/a"
"74638","1","White"
"74639","1","Black/African American"
"74640","1","White"
"74641","1","Black/African American"
"74642","1","White"
"74642","2","White"
"74643","1","Hispanic/Latino/a"
"74643","2","Hispanic/Latino/a"
"74644","1","White"
"74645","1","Native American"
"74645","2","Hispanic/Latino/a"
"74646","1","White"
"74646","2","White"
"74647","1","Hispanic/Latino/a"
"74647","2","Hispanic/Latino/a"
"74648","1","White"
"74648","2","White"
"74649","1","Hispanic/Latino/a"
"74650","1","Black/African American"
"74651","1","White"
"74652","1","White"
"74653","1","White"
"74653","2","White"
"74654","1","White"
"74655","1","White"
"74656","1","Black/African American"
"74657","1","White"
"74658","1","White"
"74659","1","Black/African American"
"74660","1","White"
"74661","1","Black/African American"
"74661","2","Black/African American"
"74662","1","White"
"74663","1","White"
"74663","2","White"
"74664","1","Hispanic/Latino/a"
"74665","1","Hispanic/Latino/a"
"74666","1","White"
"74667","1","Hispanic/Latino/a"
"74667","2","Hispanic/Latino/a"
"74668","1","Hispanic/Latino/a"
"74669","1","Hispanic/Latino/a"
"74670","1","Pacific Islander"
"74671","1","Hispanic/Latino/a"
"74672","1","White"
"74673","1","Black/African American"
"74674","1","Hispanic/Latino/a"
"74675","1","Hispanic/Latino/a"
"74676","1","Black/African American"
"74677","1","Middle Eastern or South Asian"
"74678","1","Hispanic/Latino/a"
"74679","1","Hispanic/Latino/a"
"74680","1","Hispanic/Latino/a"
"74681","1","White"
"74682","1","Hispanic/Latino/a"
"74683","1","Black/African American"
"74684","1","White"
"74685","1","Black/African American"
"74685","2","White"
"74685","3","Hispanic/Latino/a"
"74686","1","Black/African American"
"74687","1","Black/African American"
"74688","1","White"
"74689","1","Hispanic/Latino/a"
"74690","1","Hispanic/Latino/a"
"74691","1","White"
"74692","1","White"
"74693","1","White"
"74693","2","White"
"74694","1","White"
"74695","1","White"
"74696","1","White"
"74697","1","Black/African American"
"74698","1","Black/African American"
"74699","1","White"
"74700","1","Black/African American"
"74701","1","Black/African American"
"74702","1","Asian"
"74703","1","Hispanic/Latino/a"
"74704","1","Black/African American"
"74705","1","White"
"74706","1","Hispanic/Latino/a"
"74707","1","White"
"74708","1","White"
"74709","1","White"
"74710","1","Asian"
"74711","1","White"
"74712","1","White"
"74713","1","Hispanic/Latino/a"
"74714","1","White"
"74715","1","White"
"74716","1","White"
"74717","1","Middle Eastern or South Asian"
"74718","1","White"
"74719","1","White"
"74720","1","White"
"74721","1","White"
"74721","2","White"
"74722","1","Hispanic/Latino/a"
"74723","1","White"
"74724","1","Black/African American"
"74725","1","Hispanic/Latino/a"
"74726","1","Hispanic/Latino/a"
"74727","1","White"
"74728","1","Hispanic/Latino/a"
"74728","2","Hispanic/Latino/a"
"74728","3","Hispanic/Latino/a"
"74729","1","White"
"74730","1","White"
"74731","1","Hispanic/Latino/a"
"74732","1","Middle Eastern or South Asian"
"74733","1","White"
"74734","1","Hispanic/Latino/a"
"74735","1","White"
"74736","1","Hispanic/Latino/a"
"74737","1","White"
"74738","1","Black/African American"
"74739","1","White"
"74740","1","White"
"74741","1","White"
"74742","1","White"
"74743","1","White"
"74744","1","White"
"74745","1","White"
"74746","1","Hispanic/Latino/a"
"74747","1","White"
"74747","2","Hispanic/Latino/a"
"74748","1","White"
"74749","1","White"
"74750","1","White"
"74751","1","Hispanic/Latino/a"
"74752","1","Hispanic/Latino/a"
"74753","1","Hispanic/Latino/a"
"74754","1","White"
"74754","2","White"
"74755","1","White"
"74756","1","White"
"74757","1","White"
"74758","1","Black/African American"
"74759","1","Hispanic/Latino/a"
"74760","1","Black/African American"
"74760","2","White"
"74761","1","White"
"74762","1","Black/African American"
"74762","2","White"
"74762","3","Black/African American"
"74763","1","Hispanic/Latino/a"
"74764","1","Black/African American"
"74765","1","Hispanic/Latino/a"
"74766","1","Black/African American"
"74766","2","White"
"74767","1","Hispanic/Latino/a"
"74767","2","Hispanic/Latino/a"
"74767","3","Hispanic/Latino/a"
"74767","4","Hispanic/Latino/a"
"74768","1","Black/African American"
"74769","1","White"
"74770","1","White"
"74771","1","Hispanic/Latino/a"
"74772","1","Hispanic/Latino/a"
"74773","1","Black/African American"
"74774","1","Black/African American"
"74775","1","White"
"74776","1","Black/African American"
"74777","1","Hispanic/Latino/a"
"74778","1","White"
"74779","1","White"
"74780","1","Hispanic/Latino/a"
"74781","1","Black/African American"
"74782","1","Black/African American"
"74783","1","White"
"74784","1","White"
"74785","1","Black/African American"
"74786","1","Hispanic/Latino/a"
"74787","1","Hispanic/Latino/a"
"74788","1","Black/African American"
"74789","1","Black/African American"
"74790","1","Hispanic/Latino/a"
"74791","1","Hispanic/Latino/a"
"74792","1","Hispanic/Latino/a"
"74793","1","Asian"
"74794","1","Asian"
"74794","2","Hispanic/Latino/a"
"74794","3","Black/African American"
"74794","4","Black/African American"
"74795","1","White"
"74796","1","Asian"
"74797","1","Black/African American"
"74798","1","Black/African American"
"74799","1","Hispanic/Latino/a"
"74800","1","Black/African American"
"74801","1","Hispanic/Latino/a"
"74802","1","White"
"74803","1","White"
"74804","1","White"
"74805","1","Hispanic/Latino/a"
"74806","1","Black/African American"
"74806","1","White"
"74807","1","White"
"74808","1","Black/African American"
"74809","1","White"
"74810","1","Black/African American"
"74811","1","White"
"74812","1","Hispanic/Latino/a"
"74813","1","Middle Eastern or South Asian"
"74814","1","Hispanic/Latino/a"
"74815","1","Hispanic/Latino/a"
"74816","1","Hispanic/Latino/a"
"74817","1","Hispanic/Latino/a"
"74818","1","Hispanic/Latino/a"
"74818","1","White"
"74819","1","White"
"74820","1","White"
"74821","1","Hispanic/Latino/a"
"74822","1","Hispanic/Latino/a"
"74823","1","Hispanic/Latino/a"
"74824","1","White"
"74825","1","Black/African American"
"74826","1","White"
"74827","1","Hispanic/Latino/a"
"74828","1","Hispanic/Latino/a"
"74829","1","Hispanic/Latino/a"
"74830","1","Hispanic/Latino/a"
"74831","1","White"
"74832","1","Black/African American"
"74833","1","White"
"74834","1","Hispanic/Latino/a"
"74834","2","Hispanic/Latino/a"
"74835","1","White"
"74836","1","White"
"74837","1","Middle Eastern or South Asian"
"74838","1","Hispanic/Latino/a"
"74839","1","Black/African American"
"74840","1","Hispanic/Latino/a"
"74841","1","Hispanic/Latino/a"
"74842","1","Black/African American"
"74843","1","White"
"74844","1","White"
"74844","2","White"
"74845","1","White"
"74845","2","Middle Eastern or South Asian"
"74846","1","Asian"
"74847","1","Asian"
"74848","1","White"
"74849","1","Hispanic/Latino/a"
"74850","1","Hispanic/Latino/a"
"74851","1","White"
"74852","1","White"
"74852","1","Black/African American"
"74853","1","White"
"74853","2","Hispanic/Latino/a"
"74854","1","White"
"74855","1","Black/African American"
"74856","1","Hispanic/Latino/a"
"74857","1","White"
"74858","1","White"
"74859","1","White"
"74860","1","Black/African American"
"74861","1","White"
"74862","1","White"
"74863","1","White"
"74864","1","Black/African American"
"74865","1","White"
"74866","1","Black/African American"
"74867","1","Hispanic/Latino/a"
"74867","1","White"
"74868","1","White"
"74869","1","Pacific Islander"
"74870","1","White"
"74871","1","White"
"74872","1","White"
"74873","1","Black/African American"
"74874","1","Black/African American"
"74875","1","White"
"74876","1","White"
"74877","1","Pacific Islander"
"74878","1","Black/African American"
"74879","1","White"
"74880","1","Hispanic/Latino/a"
"74881","1","Black/African American"
"74882","1","Hispanic/Latino/a"
"74883","1","Middle Eastern or South Asian"
"74884","1","Asian"
"74885","1","White"
"74886","1","Pacific Islander"
"74887","1","White"
"74888","1","White"
"74889","1","Hispanic/Latino/a"
"74890","1","Black/African American"
"74891","1","White"
"74892","1","White"
"74893","1","White"
"74894","1","Hispanic/Latino/a"
"74895","1","Middle Eastern or South Asian"
"74896","1","White"
"74897","1","Black/African American"
"74898","1","Middle Eastern or South Asian"
"74899","1","White"
"74900","1","Middle Eastern or South Asian"
"74901","1","Hispanic/Latino/a"
"74902","1","White"
"74903","1","Middle Eastern or South Asian"
"74904","1","Hispanic/Latino/a"
"74905","1","White"
"74906","1","White"
"74907","1","White"
"74908","1","White"
"74909","1","White"
"74910","1","Hispanic/Latino/a"
"74911","1","White"
"74912","1","Hispanic/Latino/a"
"74913","1","Black/African American"
"74914","1","White"
"74915","1","White"
"74916","1","Black/African American"
"74917","1","Hispanic/Latino/a"
"74918","1","Hispanic/Latino/a"
"74919","1","White"
"74920","1","Black/African American"
"74921","1","White"
"74922","1","White"
"74922","2","White"
"74922","3","White"
"74923","1","Black/African American"
"74924","1","Hispanic/Latino/a"
"74925","1","Hispanic/Latino/a"
"74926","1","White"
"74927","1","White"
"74928","1","Black/African American"
"74929","1","White"
"74930","1","Hispanic/Latino/a"
"74931","1","Black/African American"
"74932","1","White"
"74933","1","White"
"74934","1","Black/African American"
"74935","1","White"
"74936","1","White"
"74937","1","White"
"74938","1","Black/African American"
"74939","1","Hispanic/Latino/a"
"74940","1","White"
"74940","2","White"
"74941","1","White"
"74942","1","Asian"
"74943","1","Black/African American"
"74944","1","White"
"74945","1","Hispanic/Latino/a"
"74946","1","White"
"74947","1","White"
"74948","1","Black/African American"
"74948","2","White"
"74949","1","Asian"
"74950","1","Hispanic/Latino/a"
"74951","1","White"
"74952","1","White"
"74953","1","Hispanic/Latino/a"
"74954","1","Black/African American"
"74955","1","Hispanic/Latino/a"
"74955","2","White"
"74956","1","White"
"74957","1","White"
"74957","2","White"
"74958","1","Hispanic/Latino/a"
"74958","2","Hispanic/Latino/a"
"74959","1","White"
"74960","1","Black/African American"
"74960","2","White"
"74961","1","Hispanic/Latino/a"
"74962","1","White"
"74963","1","Hispanic/Latino/a"
"74963","1","Middle Eastern or South Asian"
"74964","1","White"
"74965","1","Hispanic/Latino/a"
"74966","1","Asian"
"74966","2","Asian"
"74967","1","Asian"
"74968","1","Black/African American"
"74969","1","Black/African American"
"74970","1","White"
"74971","1","Middle Eastern or South Asian"
"74972","1","Hispanic/Latino/a"
"74973","1","Hispanic/Latino/a"
"74974","1","White"
"74975","1","White"
"74975","1","Asian"
"74976","1","White"
"74977","1","Hispanic/Latino/a"
"74978","1","Pacific Islander"
"74979","1","White"
"74980","1","White"
"74981","1","Black/African American"
"74982","1","Asian"
"74983","1","Asian"
"74984","1","Asian"
"74985","1","Middle Eastern or South Asian"
"74986","1","White"
"74986","2","White"
"74987","1","Black/African American"
"74988","1","Hispanic/Latino/a"
"74989","1","White"
"74990","1","Hispanic/Latino/a"
"74991","1","White"
"74991","2","Hispanic/Latino/a"
"74991","3","White"
"74991","4","White"
"74991","5","White"
"74991","6","White"
"74991","7","White"
"74991","8","White"
"74991","9","White"
"74991","10","White"
"74991","11","White"
"74991","12","White"
"74992","1","Black/African American"
"74993","1","White"
"74993","2","Hispanic/Latino/a"
"74993","3","Hispanic/Latino/a"
"74994","1","Hispanic/Latino/a"
"74995","1","White"
"74996","1","White"
"74996","2","White"
"74996","3","White"
"74996","4","White"
"74997","1","White"
"74998","1","White"
"74999","1","Black/African American"
"75000","1","Black/African American"
"75001","1","Hispanic/Latino/a"
"75002","1","White"
"75003","1","White"
"75004","1","Black/African American"
"75005","1","White"
"75006","1","White"
"75007","1","Black/African American"
"75008","1","Hispanic/Latino/a"
"75008","1","White"
"75009","1","White"
"75010","1","White"
"75011","1","Hispanic/Latino/a"
"75012","1","Asian"
"75013","1","White"
"75014","1","Hispanic/Latino/a"
"75015","1","Hispanic/Latino/a"
"75016","1","White"
"75017","1","Hispanic/Latino/a"
"75018","1","Black/African American"
"75019","1","Black/African American"
"75020","1","Black/African American"
"75021","1","White"
"75022","1","Hispanic/Latino/a"
"75023","1","White"
"75024","1","Hispanic/Latino/a"
"75025","1","White"
"75026","1","Hispanic/Latino/a"
"75027","1","White"
"75027","2","White"
"75027","3","White"
"75028","1","White"
"75029","1","White"
"75030","1","White"
"75030","2","Black/African American"
"75031","1","White"
"75032","1","White"
"75033","1","Black/African American"
"75034","1","Hispanic/Latino/a"
"75035","1","Asian"
"75035","2","Asian"
"75036","1","Black/African American"
"75036","2","Hispanic/Latino/a"
"75037","1","White"
"75038","1","Black/African American"
"75039","1","White"
"75039","2","White"
"75040","1","White"
"75040","2","White"
"75041","1","Hispanic/Latino/a"
"75042","1","White"
"75043","1","Black/African American"
"75044","1","Black/African American"
"75045","1","Black/African American"
"75046","1","Hispanic/Latino/a"
"75047","1","White"
"75048","1","White"
"75049","1","Black/African American"
"75050","1","White"
"75051","1","White"
"75052","1","White"
"75053","1","White"
"75054","1","Hispanic/Latino/a"
"75054","1","Native American"
"75055","1","Asian"
"75055","2","Asian"
"75055","3","Asian"
"75056","1","Black/African American"
"75057","1","White"
"75058","1","Asian"
"75059","1","Asian"
"75060","1","White"
"75061","1","White"
"75062","1","White"
"75063","1","White"
"75064","1","White"
"75064","2","White"
"75065","1","Black/African American"
"75066","1","White"
"75067","1","Hispanic/Latino/a"
"75068","1","White"
"75069","1","Hispanic/Latino/a"
"75070","1","Hispanic/Latino/a"
"75070","1","White"
"75071","1","Hispanic/Latino/a"
"75072","1","Black/African American"
"75073","1","White"
"75074","1","White"
"75075","1","White"
"75076","1","Middle Eastern or South Asian"
"75077","1","White"
"75078","1","White"
"75079","1","White"
"75080","1","Hispanic/Latino/a"
"75081","1","Black/African American"
"75081","2","Hispanic/Latino/a"
"75081","3","Hispanic/Latino/a"
"75082","1","Black/African American"
"75083","1","White"
"75084","1","White"
"75085","1","White"
"75086","1","Black/African American"
"75087","1","Hispanic/Latino/a"
"75088","1","White"
"75089","1","White"
"75090","1","Hispanic/Latino/a"
"75091","1","White"
"75092","1","White"
"75092","1","Hispanic/Latino/a"
"75093","1","Hispanic/Latino/a"
"75094","1","Black/African American"
"75094","2","Black/African American"
"75094","3","Black/African American"
"75095","1","Hispanic/Latino/a"
"75096","1","Black/African American"
"75097","1","White"
"75098","1","Hispanic/Latino/a"
"75099","1","White"
"75100","1","White"
"75101","1","White"
"75102","1","Black/African American"
"75103","1","White"
"75104","1","White"
"75105","1","White"
"75105","2","White"
"75106","1","Hispanic/Latino/a"
"75107","1","White"
"75108","1","White"
"75109","1","Hispanic/Latino/a"
"75110","1","White"
"75111","1","Hispanic/Latino/a"
"75112","1","White"
"75113","1","Hispanic/Latino/a"
"75114","1","Black/African American"
"75114","2","White"
"75115","1","Asian"
"75116","1","White"
"75117","1","White"
"75118","1","White"
"75119","1","White"
"75120","1","Hispanic/Latino/a"
"75121","1","White"
"75122","1","Hispanic/Latino/a"
"75123","1","Hispanic/Latino/a"
"75124","1","White"
"75125","1","Middle Eastern or South Asian"
"75126","1","Hispanic/Latino/a"
"75127","1","White"
"75128","1","Hispanic/Latino/a"
"75129","1","White"
"75129","2","White"
"75130","1","Black/African American"
"75131","1","White"
"75132","1","White"
"75132","2","White"
"75133","1","White"
"75134","1","Black/African American"
"75135","1","Hispanic/Latino/a"
"75136","1","Hispanic/Latino/a"
"75137","1","Black/African American"
"75138","1","Hispanic/Latino/a"
"75139","1","Hispanic/Latino/a"
"75140","1","Hispanic/Latino/a"
"75141","1","White"
"75142","1","Hispanic/Latino/a"
"75143","1","Asian"
"75144","1","Black/African American"
"75145","1","White"
"75146","1","White"
"75147","1","Hispanic/Latino/a"
"75148","1","Hispanic/Latino/a"
"75149","1","White"
"75150","1","Black/African American"
"75151","1","Black/African American"
"75151","2","Black/African American"
"75152","1","Black/African American"
"75152","2","Black/African American"
"75152","3","Hispanic/Latino/a"
"75153","1","Black/African American"
"75154","1","Pacific Islander"
"75154","2","White"
"75155","1","White"
"75156","1","Hispanic/Latino/a"
"75157","1","White"
"75158","1","Hispanic/Latino/a"
"75158","2","Hispanic/Latino/a"
"75159","1","Hispanic/Latino/a"
"75159","2","Hispanic/Latino/a"
"75160","1","White"
"75161","1","Black/African American"
"75162","1","Hispanic/Latino/a"
"75163","1","White"
"75164","1","White"
"75165","1","White"
"75166","1","Hispanic/Latino/a"
"75167","1","Hispanic/Latino/a"
"75168","1","White"
"75169","1","Hispanic/Latino/a"
"75170","1","Middle Eastern or South Asian"
"75171","1","White"
"75172","1","White"
"75172","2","Black/African American"
"75173","1","Black/African American"
"75174","1","Black/African American"
"75175","1","White"
"75176","1","White"
"75176","2","White"
"75177","1","Asian"
"75178","1","Black/African American"
"75179","1","Hispanic/Latino/a"
"75180","1","White"
"75180","2","White"
"75180","3","White"
"75181","1","White"
"75182","1","Middle Eastern or South Asian"
"75183","1","Hispanic/Latino/a"
"75184","1","Black/African American"
"75185","1","Hispanic/Latino/a"
"75186","1","Middle Eastern or South Asian"
"75187","1","White"
"75188","1","White"
"75189","1","Hispanic/Latino/a"
"75190","1","White"
"75191","1","Hispanic/Latino/a"
"75192","1","White"
"75193","1","Black/African American"
"75194","1","White"
"75194","2","White"
"75195","1","White"
"75196","1","White"
"75197","1","Hispanic/Latino/a"
"75198","1","Hispanic/Latino/a"
"75199","1","Black/African American"
"75200","1","White"
"75201","1","White"
"75202","1","Black/African American"
"75202","1","White"
"75203","1","Black/African American"
"75203","1","White"
"75204","1","Hispanic/Latino/a"
"75204","2","Hispanic/Latino/a"
"75205","1","White"
"75206","1","Hispanic/Latino/a"
"75207","1","Hispanic/Latino/a"
"75208","1","Hispanic/Latino/a"
"75209","1","Pacific Islander"
"75210","1","Black/African American"
"75211","1","White"
"75212","1","Black/African American"
"75213","1","Asian"
"75214","1","White"
"75215","1","Hispanic/Latino/a"
"75216","1","Hispanic/Latino/a"
"75217","1","Pacific Islander"
"75218","1","Hispanic/Latino/a"
"75219","1","Hispanic/Latino/a"
"75220","1","White"
"75221","1","White"
"75222","1","Hispanic/Latino/a"
"75223","1","Hispanic/Latino/a"
"75224","1","Hispanic/Latino/a"
"75224","2","Hispanic/Latino/a"
"75225","1","Hispanic/Latino/a"
"75225","2","Hispanic/Latino/a"
"75226","1","Black/African American"
"75227","1","Hispanic/Latino/a"
"75228","1","Black/African American"
"75229","1","Asian"
"75230","1","White"
"75231","1","Hispanic/Latino/a"
"75231","2","Hispanic/Latino/a"
"75232","1","Black/African American"
"75232","2","Black/African American"
"75233","1","White"
"75233","2","Black/African American"
"75234","1","White"
"75235","1","Black/African American"
"75236","1","Black/African American"
"75237","1","White"
"75238","1","Hispanic/Latino/a"
"75238","2","Hispanic/Latino/a"
"75239","1","White"
"75240","1","Hispanic/Latino/a"
"75241","1","Black/African American"
"75242","1","Black/African American"
"75243","1","White"
"75244","1","White"
"75245","1","White"
"75246","1","Hispanic/Latino/a"
"75247","1","Hispanic/Latino/a"
"75248","1","Black/African American"
"75249","1","White"
"75250","1","Hispanic/Latino/a"
"75251","1","Hispanic/Latino/a"
"75251","2","Hispanic/Latino/a"
"75252","1","Hispanic/Latino/a"
"75253","1","Black/African American"
"75254","1","Black/African American"
"75255","1","White"
"75256","1","Asian"
"75257","1","Hispanic/Latino/a"
"75258","1","Black/African American"
"75259","1","White"
"75260","1","Hispanic/Latino/a"
"75261","1","White"
"75262","1","Hispanic/Latino/a"
"75263","1","Asian"
"75264","1","Pacific Islander"
"75265","1","White"
"75266","1","White"
"75267","1","Hispanic/Latino/a"
"75268","1","White"
"75269","1","Hispanic/Latino/a"
"75270","1","Hispanic/Latino/a"
"75271","1","White"
"75271","2","White"
"75272","1","White"
"75273","1","Hispanic/Latino/a"
"75273","2","Hispanic/Latino/a"
"75274","1","Hispanic/Latino/a"
"75275","1","Hispanic/Latino/a"
"75276","1","White"
"75277","1","Hispanic/Latino/a"
"75278","1","White"
"75279","1","Hispanic/Latino/a"
"75280","1","Black/African American"
"75280","2","Black/African American"
"75280","3","Black/African American"
"75281","1","White"
"75282","1","Hispanic/Latino/a"
"75282","1","Asian"
"75283","1","Black/African American"
"75284","1","Black/African American"
"75285","1","White"
"75286","1","Hispanic/Latino/a"
"75287","1","White"
"75288","1","White"
"75288","1","Asian"
"75289","1","Hispanic/Latino/a"
"75290","1","White"
"75291","1","Hispanic/Latino/a"
"75292","1","Black/African American"
"75293","1","Hispanic/Latino/a"
"75294","1","Asian"
"75294","2","Asian"
"75295","1","Hispanic/Latino/a"
"75296","1","White"
"75297","1","Hispanic/Latino/a"
"75298","1","Black/African American"
"75299","1","Black/African American"
"75300","1","Hispanic/Latino/a"
"75301","1","White"
"75302","1","Black/African American"
"75303","1","Black/African American"
"75303","1","White"
"75304","1","White"
"75305","1","Hispanic/Latino/a"
"75306","1","White"
"75307","1","White"
"75307","1","Hispanic/Latino/a"
"75308","1","Black/African American"
"75309","1","White"
"75310","1","White"
"75311","1","Native American"
"75312","1","White"
"75313","1","White"
"75314","1","White"
"75315","1","Hispanic/Latino/a"
"75315","2","Hispanic/Latino/a"
"75316","1","Native American"
"75316","1","White"
"75316","1","Asian"
"75317","1","Black/African American"
"75318","1","White"
"75319","1","White"
"75320","1","Hispanic/Latino/a"
"75321","1","Middle Eastern or South Asian"
"75322","1","Middle Eastern or South Asian"
"75323","1","White"
"75324","1","Hispanic/Latino/a"
"75325","1","Hispanic/Latino/a"
"75326","1","White"
"75327","1","Black/African American"
"75328","1","Middle Eastern or South Asian"
"75329","1","White"
"75330","1","Hispanic/Latino/a"
"75331","1","White"
"75332","1","Asian"
"75333","1","Pacific Islander"
"75334","1","White"
"75335","1","Black/African American"
"75336","1","Black/African American"
"75337","1","White"
"75338","1","White"
"75339","1","White"
"75340","1","Hispanic/Latino/a"
"75341","1","White"
"75342","1","Hispanic/Latino/a"
